"","id","photoURL","lat","long","rubbishRunID","userName","rubbishType","reportedTimeStamp","city","totalNumberOfItemsTagged","datetime","date","X","Y","OBJECTID","Mile","Section_Name","FolderPath","Region","geometry","dist_m"
"264","FTPoTBQfpsmhXLTVADKw","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FFTPoTBQfpsmhXLTVADKw.jpg?alt=media&token=1dcff493-578c-4b99-a1ba-12d6faa2bb04","34.374204871296","-117.716608043854","IBA8Xo4glUzJzG6fG3Ef","notracetrails","paper",1682728988.91522,"Llano","1",2023-04-29 00:43:08,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716608043854, 34.374204871296),52.926300308702
"265","NOUPlq8McTbTqbM0rvha","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FNOUPlq8McTbTqbM0rvha.jpg?alt=media&token=9c9782d5-826a-489b-8f73-af1e602f3e49","34.374204871296","-117.716608043854","IBA8Xo4glUzJzG6fG3Ef","notracetrails","soft plastic",1682728980.75883,"Llano","1",2023-04-29 00:43:00,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716608043854, 34.374204871296),52.926300308702
"266","5DB5ASiim6j2W9zMCTbY","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F5DB5ASiim6j2W9zMCTbY.jpg?alt=media&token=eaa543ed-5d4b-4b23-b56e-5e27a734b462","34.3742259565723","-117.716578440228","IBA8Xo4glUzJzG6fG3Ef","notracetrails","hard plastic",1682728963.28358,"Llano","1",2023-04-29 00:42:43,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716578440228, 34.3742259565723),55.2705457831269
"267","ZR8cCcpDVCslH0g2WaXX","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FZR8cCcpDVCslH0g2WaXX.jpg?alt=media&token=c133f390-3a58-4b62-824d-92ca41039950","34.3742180389838","-117.716562084291","IBA8Xo4glUzJzG6fG3Ef","notracetrails","paper",1682728949.82109,"Llano","1",2023-04-29 00:42:29,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716562084291, 34.3742180389838),56.8719195071386
"268","v82B4TB2eLbSHm7TYmLS","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fv82B4TB2eLbSHm7TYmLS.jpg?alt=media&token=d201bba8-db8a-460a-a0ce-6942c3577133","34.3742586676972","-117.716495217207","IBA8Xo4glUzJzG6fG3Ef","notracetrails","cloth",1682728889.20745,"Llano","1",2023-04-29 00:41:29,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716495217207, 34.3742586676972),62.5734119975515
"269","K4wph9ffoO395LHluyup","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FK4wph9ffoO395LHluyup.jpg?alt=media&token=b6765310-22da-40f7-8261-b78251d9c83d","34.3742586676972","-117.716495217207","IBA8Xo4glUzJzG6fG3Ef","notracetrails","soft plastic",1682728883.17674,"Llano","1",2023-04-29 00:41:23,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716495217207, 34.3742586676972),62.5734119975515
"270","2fU4zY8r5LINgy20ehZN","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F2fU4zY8r5LINgy20ehZN.jpg?alt=media&token=9b6374aa-1f66-455c-b588-ababf141744e","34.3742380962689","-117.71646502669","IBA8Xo4glUzJzG6fG3Ef","notracetrails","soft plastic",1682728858.79865,"Llano","1",2023-04-29 00:40:58,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.71646502669, 34.3742380962689),65.4892258651137
"271","o9wfw8jlGQGhDyf32uzb","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fo9wfw8jlGQGhDyf32uzb.jpg?alt=media&token=3e441d37-d4b8-487a-9248-bc1418a36493","34.3742895302919","-117.716438862326","IBA8Xo4glUzJzG6fG3Ef","notracetrails","plastic foam",1682728825.01298,"Llano","1",2023-04-29 00:40:25,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716438862326, 34.3742895302919),67.6696429840008
"272","ojsScITVhlUKAf2gfZxM","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FojsScITVhlUKAf2gfZxM.jpg?alt=media&token=757f962b-6044-436a-b633-641f90a80377","34.3742765732673","-117.716426428126","IBA8Xo4glUzJzG6fG3Ef","notracetrails","hard plastic",1682728816.03435,"Llano","1",2023-04-29 00:40:16,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716426428126, 34.3742765732673),68.8188653928292
"273","NWBqvWjluIq2lhzJXxGs","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FNWBqvWjluIq2lhzJXxGs.jpg?alt=media&token=53390f5a-b9de-4f44-967a-8075f649d2ea","34.3742217000363","-117.716379762263","IBA8Xo4glUzJzG6fG3Ef","notracetrails","metal",1682728758.81311,"Llano","1",2023-04-29 00:39:18,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716379762263, 34.3742217000363),73.4473012040965
"274","kOnceAEE66ANGOFeT5aP","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FkOnceAEE66ANGOFeT5aP.jpg?alt=media&token=dc12d900-6f30-49d3-b348-138b334c6481","34.3742171349324","-117.716375179698","","notracetrails","soft plastic",1682728735.87981,"Llano","1",2023-04-29 00:38:55,2023-04-29,-117.717176182,34.3742865140001,3409,370,"CA Section D Mile Marker","Mile Marker/1 - Southern California/CA Section D","Southern California Mile Marker",c(-117.716375179698, 34.3742171349324),73.9171122113465
"275","R9KUL9NZE5pPntneVepy","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FR9KUL9NZE5pPntneVepy.jpg?alt=media&token=935871b4-7f11-4d98-b7f9-59a918076c81","34.3172554875468","-117.455543795627","lu6m5xDGEzVd9X9IdspU","notracetrails","soft plastic",1682534577.75186,"Hesperia","1",2023-04-26 18:42:57,2023-04-26,-117.4513228,34.3180279000001,3479,340,"CA Section C Mile Marker","Mile Marker/1 - Southern California/CA Section C","Southern California Mile Marker",c(-117.455543795627, 34.3172554875468),397.051904809501
"276","YxJ6TM481uSoWW8OYiTm","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FYxJ6TM481uSoWW8OYiTm.jpg?alt=media&token=7257b4e3-96f3-4837-9cd8-fec7829eb5d9","34.3166312885086","-117.453559183921","lu6m5xDGEzVd9X9IdspU","notracetrails","plastic rubber",1682534361.55064,"Hesperia","1",2023-04-26 18:39:21,2023-04-26,-117.4513228,34.3180279000001,3479,340,"CA Section C Mile Marker","Mile Marker/1 - Southern California/CA Section C","Southern California Mile Marker",c(-117.453559183921, 34.3166312885086),257.489810387392
"277","HN9WgxnoxGSSXMJmbJDA","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FHN9WgxnoxGSSXMJmbJDA.jpg?alt=media&token=2d0758b4-8aa2-475e-9cc7-1b73d3c062c4","34.3040449327809","-117.281243091261","KwflFoT4ujMLJxThDroK","notracetrails","soft plastic",1682452987.30596,"Hesperia","1",2023-04-25 20:03:07,2023-04-25,-117.276545374,34.3046293400001,3547,320,"CA Section C Mile Marker","Mile Marker/1 - Southern California/CA Section C","Southern California Mile Marker",c(-117.281243091261, 34.3040449327809),436.366760075239
"278","k7iGLjnYCbNCVEtoOZgU","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fk7iGLjnYCbNCVEtoOZgU.jpg?alt=media&token=07195fa0-a78c-4660-b327-6456b9320e22","34.3037588176926","-117.281093598017","KwflFoT4ujMLJxThDroK","notracetrails","glass",1682452934.62916,"Hesperia","1",2023-04-25 20:02:14,2023-04-25,-117.276545374,34.3046293400001,3547,320,"CA Section C Mile Marker","Mile Marker/1 - Southern California/CA Section C","Southern California Mile Marker",c(-117.281093598017, 34.3037588176926),428.837757746666
"279","bF8ookk06bRiqV9xt8O4","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FbF8ookk06bRiqV9xt8O4.jpg?alt=media&token=ac278216-68cf-466f-abcf-cf1620866469","34.3037106131965","-117.281075265816","KwflFoT4ujMLJxThDroK","notracetrails","hard plastic",1682452908.91793,"Hesperia","1",2023-04-25 20:01:48,2023-04-25,-117.276545374,34.3046293400001,3547,320,"CA Section C Mile Marker","Mile Marker/1 - Southern California/CA Section C","Southern California Mile Marker",c(-117.281075265816, 34.3037106131965),428.443967589799
"280","LTBkSHsqk3CqzB6q7WWS","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FLTBkSHsqk3CqzB6q7WWS.jpg?alt=media&token=62adbbae-268e-4190-9f8c-b904be734588","34.3036726816405","-117.281018139903","KwflFoT4ujMLJxThDroK","notracetrails","glass",1682452883.16875,"Hesperia","1",2023-04-25 20:01:23,2023-04-25,-117.276545374,34.3046293400001,3547,320,"CA Section C Mile Marker","Mile Marker/1 - Southern California/CA Section C","Southern California Mile Marker",c(-117.281018139903, 34.3036726816405),424.387564334345
"281","ZQ8JXAhWG4tUoPBM9Wmr","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FZQ8JXAhWG4tUoPBM9Wmr.jpg?alt=media&token=90cea52c-50b0-438e-b6e4-aad0dae2f2c7","34.303679538061","-117.281026500588","KwflFoT4ujMLJxThDroK","notracetrails","glass",1682452867.52193,"Hesperia","1",2023-04-25 20:01:07,2023-04-25,-117.276545374,34.3046293400001,3547,320,"CA Section C Mile Marker","Mile Marker/1 - Southern California/CA Section C","Southern California Mile Marker",c(-117.281026500588, 34.303679538061),424.940908142342
"282","bCBOIQO95iX63E0gGPH1","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FbCBOIQO95iX63E0gGPH1.jpg?alt=media&token=6d919404-dc05-476d-a9df-4371c413e8f3","34.3036713872717","-117.280970393237","KwflFoT4ujMLJxThDroK","notracetrails","glass",1682452839.34092,"Hesperia","1",2023-04-25 20:00:39,2023-04-25,-117.276545374,34.3046293400001,3547,320,"CA Section C Mile Marker","Mile Marker/1 - Southern California/CA Section C","Southern California Mile Marker",c(-117.280970393237, 34.3036713872717),420.179778312049
"283","phgxiNJVlDTkO1dxytfY","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FphgxiNJVlDTkO1dxytfY.jpg?alt=media&token=12a5dea7-cc22-4c9e-8725-532cb10dfee0","34.3036655318375","-117.280960401029","KwflFoT4ujMLJxThDroK","notracetrails","glass",1682452820.20418,"Hesperia","1",2023-04-25 20:00:20,2023-04-25,-117.276545374,34.3046293400001,3547,320,"CA Section C Mile Marker","Mile Marker/1 - Southern California/CA Section C","Southern California Mile Marker",c(-117.280960401029, 34.3036655318375),419.457900627229
"284","JTkW16VO3UNzSk4vTX2e","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FJTkW16VO3UNzSk4vTX2e.jpg?alt=media&token=2d198e89-9a4c-4f38-9ef0-4f9af22d705f","34.3036860951106","-117.281003139176","KwflFoT4ujMLJxThDroK","notracetrails","glass",1682452803.57556,"Hesperia","1",2023-04-25 20:00:03,2023-04-25,-117.276545374,34.3046293400001,3547,320,"CA Section C Mile Marker","Mile Marker/1 - Southern California/CA Section C","Southern California Mile Marker",c(-117.281003139176, 34.3036860951106),422.681219412712
"285","6N8aQUuBehTfpLeL9VAd","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F6N8aQUuBehTfpLeL9VAd.jpg?alt=media&token=9d46c96d-47d1-457f-8261-ce76405a96a9","34.3036718493948","-117.280998329464","KwflFoT4ujMLJxThDroK","notracetrails","plastic rubber",1682452779.48625,"Hesperia","1",2023-04-25 19:59:39,2023-04-25,-117.276545374,34.3046293400001,3547,320,"CA Section C Mile Marker","Mile Marker/1 - Southern California/CA Section C","Southern California Mile Marker",c(-117.280998329464, 34.3036718493948),422.649546648771
"286","L4kpYqs95KORkGJeAMHi","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FL4kpYqs95KORkGJeAMHi.jpg?alt=media&token=fbb0ed79-f327-423b-bd48-52e1edb33eb9","34.3036416969044","-117.280938666076","KwflFoT4ujMLJxThDroK","notracetrails","glass",1682452763.19214,"Hesperia","1",2023-04-25 19:59:23,2023-04-25,-117.276545374,34.3046293400001,3547,320,"CA Section C Mile Marker","Mile Marker/1 - Southern California/CA Section C","Southern California Mile Marker",c(-117.280938666076, 34.3036416969044),418.21622601735
"287","kJgduCbiIuOQx0OxgftC","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FkJgduCbiIuOQx0OxgftC.jpg?alt=media&token=aa8347a6-5aa0-4bc2-9039-4e9fd2fc16ca","34.3036920550566","-117.28091086586","KwflFoT4ujMLJxThDroK","notracetrails","plastic rubber",1682452706.68607,"Hesperia","1",2023-04-25 19:58:26,2023-04-25,-117.276545374,34.3046293400001,3547,320,"CA Section C Mile Marker","Mile Marker/1 - Southern California/CA Section C","Southern California Mile Marker",c(-117.28091086586, 34.3036920550566),414.308787898043
"288","bkBmIQ4wwEjHyoNtXOQ7","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FbkBmIQ4wwEjHyoNtXOQ7.jpg?alt=media&token=0968b5e1-131d-4ed0-84b7-590080fbf9a9","34.3036920550566","-117.28091086586","KwflFoT4ujMLJxThDroK","notracetrails","glass",1682452693.39291,"Hesperia","1",2023-04-25 19:58:13,2023-04-25,-117.276545374,34.3046293400001,3547,320,"CA Section C Mile Marker","Mile Marker/1 - Southern California/CA Section C","Southern California Mile Marker",c(-117.28091086586, 34.3036920550566),414.308787898043
"289","mrJMXlEYtIQSafQNlGGJ","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FmrJMXlEYtIQSafQNlGGJ.jpg?alt=media&token=00655b14-3fe2-4e53-8bc2-34b14d6e9c97","34.3036920550566","-117.28091086586","KwflFoT4ujMLJxThDroK","notracetrails","glass",1682452686.59359,"Hesperia","1",2023-04-25 19:58:06,2023-04-25,-117.276545374,34.3046293400001,3547,320,"CA Section C Mile Marker","Mile Marker/1 - Southern California/CA Section C","Southern California Mile Marker",c(-117.28091086586, 34.3036920550566),414.308787898043
"290","98SpNzN19QgfTABqb8wv","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F98SpNzN19QgfTABqb8wv.jpg?alt=media&token=db74aafb-4a0d-4302-a3c9-2c13f3bb6bf8","34.303687472457","-117.280890526924","KwflFoT4ujMLJxThDroK","notracetrails","glass",1682452659.0794,"Hesperia","1",2023-04-25 19:57:39,2023-04-25,-117.276545374,34.3046293400001,3547,320,"CA Section C Mile Marker","Mile Marker/1 - Southern California/CA Section C","Southern California Mile Marker",c(-117.280890526924, 34.303687472457),412.629978284699
"291","1ipC4pbtutaXrQEs2Ovq","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F1ipC4pbtutaXrQEs2Ovq.jpg?alt=media&token=c5ed8e6f-8227-4bd5-b599-eabf3843fe09","34.3033586123989","-117.279398781187","KwflFoT4ujMLJxThDroK","notracetrails","hard plastic",1682452485.8669,"Hesperia","1",2023-04-25 19:54:45,2023-04-25,-117.276545374,34.3046293400001,3547,320,"CA Section C Mile Marker","Mile Marker/1 - Southern California/CA Section C","Southern California Mile Marker",c(-117.279398781187, 34.3033586123989),297.757717232656
"292","q5lzAZfj3RYLsxFUAtwY","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fq5lzAZfj3RYLsxFUAtwY.jpg?alt=media&token=9387c196-328b-4a44-8c3d-998b0be00f0a","34.3044487517181","-117.278668278417","KwflFoT4ujMLJxThDroK","notracetrails","soft plastic",1682452253.24453,"Hesperia","1",2023-04-25 19:50:53,2023-04-25,-117.276545374,34.3046293400001,3547,320,"CA Section C Mile Marker","Mile Marker/1 - Southern California/CA Section C","Southern California Mile Marker",c(-117.278668278417, 34.3044487517181),196.026607187024
"293","VeCOuYDifFUzV3UiRLMD","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FVeCOuYDifFUzV3UiRLMD.jpg?alt=media&token=1fa6d8cb-2f64-4977-8dcf-63cc40b444c8","34.3044619883228","-117.278663484637","KwflFoT4ujMLJxThDroK","notracetrails","soft plastic",1682452218.28672,"Hesperia","1",2023-04-25 19:50:18,2023-04-25,-117.276545374,34.3046293400001,3547,320,"CA Section C Mile Marker","Mile Marker/1 - Southern California/CA Section C","Southern California Mile Marker",c(-117.278663484637, 34.3044619883228),195.442963351758
"294","iaNkjkNEvaujPAKz7jeO","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FiaNkjkNEvaujPAKz7jeO.jpg?alt=media&token=322f259b-7397-409a-88e6-b0ecd23be155","34.3036603088687","-117.276761531315","KwflFoT4ujMLJxThDroK","notracetrails","soft plastic",1682451958.78286,"Hesperia","1",2023-04-25 19:45:58,2023-04-25,-117.276545374,34.3046293400001,3547,320,"CA Section C Mile Marker","Mile Marker/1 - Southern California/CA Section C","Southern California Mile Marker",c(-117.276761531315, 34.3036603088687),109.565517705036
"295","6NRwcbIR58a57XcUrshz","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F6NRwcbIR58a57XcUrshz.jpg?alt=media&token=0c2b4dae-0668-4004-88ae-7d0efabfee22","34.3036276028381","-117.276674381119","KwflFoT4ujMLJxThDroK","notracetrails","hard plastic",1682451914.37479,"Hesperia","1",2023-04-25 19:45:14,2023-04-25,-117.276545374,34.3046293400001,3547,320,"CA Section C Mile Marker","Mile Marker/1 - Southern California/CA Section C","Southern California Mile Marker",c(-117.276674381119, 34.3036276028381),112.016795657703
"296","71IoPDbJjE4es6S8pX4n","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F71IoPDbJjE4es6S8pX4n.jpg?alt=media&token=d25c506a-03d3-41d2-b1b0-eb5ec980184b","34.3033785699255","-117.276200456654","KwflFoT4ujMLJxThDroK","notracetrails","sanitary waste",1682451790.8572,"Hesperia","1",2023-04-25 19:43:10,2023-04-25,-117.276545374,34.3046293400001,3547,320,"CA Section C Mile Marker","Mile Marker/1 - Southern California/CA Section C","Southern California Mile Marker",c(-117.276200456654, 34.3033785699255),142.642398228476
"297","Lhx9cEMcf0pevNUyIqy1","StreetRubbishPhotos/Lhx9cEMcf0pevNUyIqy1.jpg","34.3434577568364","-117.201291656458","NAaLZEYaU2J8AIHhH9DK","macygustavus","sanitary waste",1682373944.10411,"Apple Valley","1",2023-04-24 22:05:44,2023-04-24,-117.1954077,34.343627,4853,310,"CA Section C Mile Marker","Mile Marker/1 - Southern California/CA Section C","Southern California Mile Marker",c(-117.201291656458, 34.3434577568364),540.536308705578
"298","hjLUQYlMOmeDf0nVQUXQ","StreetRubbishPhotos/hjLUQYlMOmeDf0nVQUXQ.jpg","34.3435801611441","-117.200633019427","NAaLZEYaU2J8AIHhH9DK","macygustavus","sanitary waste",1682373854.5838,"Apple Valley","1",2023-04-24 22:04:14,2023-04-24,-117.1954077,34.343627,4853,310,"CA Section C Mile Marker","Mile Marker/1 - Southern California/CA Section C","Southern California Mile Marker",c(-117.200633019427, 34.3435801611441),479.766780261111
